Address,City,State,ZIP,,[sequence],[summary],[addressee],[delivery_line_1],[delivery_line_2],[city_name],[state_abbreviation],[full_zipcode],[notes],[county_name],[rdi],[latitude],[longitude],[precision],[dpv_match_code],[dpv_footnotes],[footnotes],[county_fips],[record_type],[zip_type],[carrier_route],[congressional_district],[building_default_indicator],[elot_sequence],[elot_sort],[time_zone],[utc_offset],[dst],[dpv_cmra],[ews_match],[lacslink_indicator],[lacslink_code],[suitelink_match],[dpv_vacant],[active],[urbanization],[primary_number],[street_name],[street_predirection],[street_postdirection],[street_suffix],[secondary_number],[secondary_designator],[extra_secondary_number],[extra_secondary_designator],[pmb_designator],[pmb_number],[default_city_name],[zipcode],[plus4_code],[delivery_point],[delivery_point_check_digit],[last_line],[delivery_point_barcode]
3437 15TH AVE S,Seattle,WA,98144,,5924,Match-Mailable,,3437 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,N,Y,,3437,15th,,S,Ave,,,,,,,,98144,6607,37,5,Seattle WA 98144-6607,9.81447E+11
1425 S HANFORD ST,Seattle,WA,98144,,5925,Match-Mailable,,1425 S Hanford St,,Seattle,WA,98144-6305,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57502,-122.3141,Zip9,Y,AABB,,53033,S,Standard,C015,9,,148,D,Pacific,-8,Y,N,,,,,N,Y,,1425,Hanford,S,,St,,,,,,,,98144,6305,25,3,Seattle WA 98144-6305,9.81446E+11
3241 15TH AVE S,Seattle,WA,98144,,5926,Match-Mailable,,3241 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3241,15th,,S,Ave,,,,,,,,98144,6316,41,3,Seattle WA 98144-6316,9.81446E+11
3224 14TH AVE S,Seattle,WA,98144,,5927,Match-Mailable,,3224 14th Ave S,,Seattle,WA,98144-6315,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57447,-122.31484,Zip9,Y,AABB,,53033,S,Standard,C015,9,,151,A,Pacific,-8,Y,N,,,,,N,Y,,3224,14th,,S,Ave,,,,,,,,98144,6315,24,3,Seattle WA 98144-6315,9.81446E+11
3301 16TH AVE S,Seattle,WA,98144,,5928,Match-Mailable,,3301 16th Ave S,,Seattle,WA,98144-6322,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57357,-122.31253,Zip9,Y,AABB,,53033,S,Standard,C016,9,,6,D,Pacific,-8,Y,N,,,,,N,Y,,3301,16th,,S,Ave,,,,,,,,98144,6322,1,0,Seattle WA 98144-6322,9.81446E+11
3431 16TH AVE S,Seattle,WA,98144,,5929,Match-Mailable,,3431 16th Ave S,,Seattle,WA,98144-6611,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5723,-122.31258,Zip9,Y,AABB,,53033,S,Standard,C016,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,3431,16th,,S,Ave,,,,,,,,98144,6611,31,6,Seattle WA 98144-6611,9.81447E+11
3212 14TH AVE S,Seattle,WA,98144,,5930,Match-Mailable,,3212 14th Ave S,,Seattle,WA,98144-6315,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57447,-122.31484,Zip9,Y,AABB,,53033,S,Standard,C015,9,,151,A,Pacific,-8,Y,N,,,,,N,Y,,3212,14th,,S,Ave,,,,,,,,98144,6315,12,6,Seattle WA 98144-6315,9.81446E+11
3257 15TH AVE S,Seattle,WA,98144,,5931,Match-Mailable,,3257 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3257,15th,,S,Ave,,,,,,,,98144,6316,57,6,Seattle WA 98144-6316,9.81446E+11
3438 15TH AVE S,Seattle,WA,98144,,5932,Match-Mailable,,3438 15th Ave S,,Seattle,WA,98144-6608,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.3133,Zip9,Y,AABB,,53033,S,Standard,C016,9,,4,D,Pacific,-8,Y,N,,,,,N,Y,,3438,15th,,S,Ave,,,,,,,,98144,6608,38,3,Seattle WA 98144-6608,9.81447E+11
3433 15TH AVE S,Seattle,WA,98144,,5933,Match-Mailable,,3433 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,N,Y,,3433,15th,,S,Ave,,,,,,,,98144,6607,33,9,Seattle WA 98144-6607,9.81447E+11
3221 15TH AVE S,Seattle,WA,98144,,5934,Match-Mailable,,3221 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3221,15th,,S,Ave,,,,,,,,98144,6316,21,5,Seattle WA 98144-6316,9.81446E+11
3234 14TH AVE S,Seattle,WA,98144,,5935,Match-Mailable,,3234 14th Ave S,,Seattle,WA,98144-6315,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57447,-122.31484,Zip9,Y,AABB,,53033,S,Standard,C015,9,,151,A,Pacific,-8,Y,N,,,,,N,Y,,3234,14th,,S,Ave,,,,,,,,98144,6315,34,2,Seattle WA 98144-6315,9.81446E+11
3425 16TH AVE S,Seattle,WA,98144,,5936,Match-Mailable,,3425 16th Ave S,,Seattle,WA,98144-6611,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5723,-122.31258,Zip9,Y,AABB,,53033,S,Standard,C016,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,3425,16th,,S,Ave,,,,,,,,98144,6611,25,3,Seattle WA 98144-6611,9.81447E+11
3447 15TH AVE S,Seattle,WA,98144,,5937,Match-Mailable,,3447 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,N,Y,,3447,15th,,S,Ave,,,,,,,,98144,6607,47,4,Seattle WA 98144-6607,9.81447E+11
3217 15TH AVE S,Seattle,WA,98144,,5938,Match-Mailable,,3217 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3217,15th,,S,Ave,,,,,,,,98144,6316,17,0,Seattle WA 98144-6316,9.81446E+11
3401 15TH AVE S,Seattle,WA,98144,,5939,Match-Mailable,,3401 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,N,Y,,3401,15th,,S,Ave,,,,,,,,98144,6607,1,4,Seattle WA 98144-6607,9.81447E+11
3209 15TH AVE S,Seattle,WA,98144,,5940,Match-Mailable,,3209 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3209,15th,,S,Ave,,,,,,,,98144,6316,9,9,Seattle WA 98144-6316,9.81446E+11
3201 16TH AVE S,Seattle,WA,98144,,5941,Match-Mailable,,3201 16th Ave S,,Seattle,WA,98144-6320,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57448,-122.3125,Zip9,Y,AABB,,53033,S,Standard,C016,9,,7,D,Pacific,-8,Y,N,,,,,N,Y,,3201,16th,,S,Ave,,,,,,,,98144,6320,1,2,Seattle WA 98144-6320,9.81446E+11
3325 16TH AVE S,Seattle,WA,98144,,5942,Match-Mailable,,3325 16th Ave S,,Seattle,WA,98144-6322,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57357,-122.31253,Zip9,Y,AABB,,53033,S,Standard,C016,9,,6,D,Pacific,-8,Y,N,,,,,N,Y,,3325,16th,,S,Ave,,,,,,,,98144,6322,25,4,Seattle WA 98144-6322,9.81446E+11
3214 15TH AVE S,Seattle,WA,98144,,5943,Match-Mailable,,3214 15th Ave S,,Seattle,WA,98144-6317,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31329,Zip9,Y,AABB,,53033,S,Standard,C015,9,,107,A,Pacific,-8,Y,N,,,,,N,Y,,3214,15th,,S,Ave,,,,,,,,98144,6317,14,2,Seattle WA 98144-6317,9.81446E+11
3443 16TH AVE S,Seattle,WA,98144,,5944,Match-Mailable,,3443 16th Ave S,,Seattle,WA,98144-6611,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5723,-122.31258,Zip9,Y,AABB,,53033,S,Standard,C016,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,3443,16th,,S,Ave,,,,,,,,98144,6611,43,3,Seattle WA 98144-6611,9.81447E+11
3441 15TH AVE S,Seattle,WA,98144,,5945,Match-Mailable,,3441 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,N,Y,,3441,15th,,S,Ave,,,,,,,,98144,6607,41,0,Seattle WA 98144-6607,9.81447E+11
3401 16TH AVE S,Seattle,WA,98144,,5946,Match-Mailable,,3401 16th Ave S,,Seattle,WA,98144-6611,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5723,-122.31258,Zip9,Y,AABB,,53033,S,Standard,C016,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,3401,16th,,S,Ave,,,,,,,,98144,6611,1,9,Seattle WA 98144-6611,9.81447E+11
3415 15TH AVE S,Seattle,WA,98144,,5947,Match-Mailable,,3415 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,N,Y,,3415,15th,,S,Ave,,,,,,,,98144,6607,15,9,Seattle WA 98144-6607,9.81447E+11
3417 15TH AVE S,Seattle,WA,98144,,5948,Match-Mailable,,3417 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,N,Y,,3417,15th,,S,Ave,,,,,,,,98144,6607,17,7,Seattle WA 98144-6607,9.81447E+11
3254 15TH AVE S,Seattle,WA,98144,,5949,Match-Mailable,,3254 15th Ave S,,Seattle,WA,98144-6317,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31329,Zip9,Y,AABB,,53033,S,Standard,C015,9,,107,A,Pacific,-8,Y,N,,,,,N,Y,,3254,15th,,S,Ave,,,,,,,,98144,6317,54,8,Seattle WA 98144-6317,9.81446E+11
3228 15TH AVE S,Seattle,WA,98144,,5950,Match-Mailable,,3228 15th Ave S,,Seattle,WA,98144-6317,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31329,Zip9,Y,AABB,,53033,S,Standard,C015,9,,107,A,Pacific,-8,Y,N,,,,,N,Y,,3228,15th,,S,Ave,,,,,,,,98144,6317,28,7,Seattle WA 98144-6317,9.81446E+11
3427 16TH AVE S,Seattle,WA,98144,,5951,Match-Mailable,,3427 16th Ave S,,Seattle,WA,98144-6611,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5723,-122.31258,Zip9,Y,AABB,,53033,S,Standard,C016,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,3427,16th,,S,Ave,,,,,,,,98144,6611,27,1,Seattle WA 98144-6611,9.81447E+11
1419 S HANFORD ST,Seattle,WA,98144,,5952,Match-Mailable,,1419 S Hanford St,,Seattle,WA,98144-6305,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57502,-122.3141,Zip9,Y,AABB,,53033,S,Standard,C015,9,,148,D,Pacific,-8,Y,N,,,,,N,Y,,1419,Hanford,S,,St,,,,,,,,98144,6305,19,0,Seattle WA 98144-6305,9.81446E+11
3238 15TH AVE S,Seattle,WA,98144,,5953,Match-Mailable,,3238 15th Ave S,,Seattle,WA,98144-6317,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31329,Zip9,Y,AABB,,53033,S,Standard,C015,9,,107,A,Pacific,-8,Y,N,,,,,N,Y,,3238,15th,,S,Ave,,,,,,,,98144,6317,38,6,Seattle WA 98144-6317,9.81446E+11
3202 15TH AVE S,Seattle,WA,98144,,5954,Match-Mailable,,3202 15th Ave S,,Seattle,WA,98144-6317,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31329,Zip9,Y,AABB,,53033,S,Standard,C015,9,,107,A,Pacific,-8,Y,N,,,,,N,Y,,3202,15th,,S,Ave,,,,,,,,98144,6317,2,5,Seattle WA 98144-6317,9.81446E+11
3229 15TH AVE S,Seattle,WA,98144,,5955,Match-Mailable,,3229 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3229,15th,,S,Ave,,,,,,,,98144,6316,29,7,Seattle WA 98144-6316,9.81446E+11
1420 S HINDS ST,Seattle,WA,98144,,5956,Match-Mailable,,1420 S Hinds St,,Seattle,WA,98144-6620,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5739,-122.3142,Zip9,Y,AABB,,53033,S,Standard,C015,9,,154,D,Pacific,-8,Y,N,,,,,N,Y,,1420,Hinds,S,,St,,,,,,,,98144,6620,20,8,Seattle WA 98144-6620,9.81447E+11
3253 15TH AVE S,Seattle,WA,98144,,5957,Match-Mailable,,3253 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3253,15th,,S,Ave,,,,,,,,98144,6316,53,0,Seattle WA 98144-6316,9.81446E+11
3231 16TH AVE S,Seattle,WA,98144,,5958,Match-Mailable,,3231 16th Ave S,,Seattle,WA,98144-6320,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57448,-122.3125,Zip9,Y,AABB,,53033,S,Standard,C016,9,,7,D,Pacific,-8,Y,N,,,,,N,Y,,3231,16th,,S,Ave,,,,,,,,98144,6320,31,9,Seattle WA 98144-6320,9.81446E+11
3250 15TH AVE S,Seattle,WA,98144,,5959,Match-Mailable,,3250 15th Ave S,,Seattle,WA,98144-6317,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31329,Zip9,Y,AABB,,53033,S,Standard,C015,9,,107,A,Pacific,-8,Y,N,,,,,N,Y,,3250,15th,,S,Ave,,,,,,,,98144,6317,50,2,Seattle WA 98144-6317,9.81446E+11
3426 15TH AVE S,Seattle,WA,98144,,5960,Match-Mailable,,3426 15th Ave S,,Seattle,WA,98144-6608,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.3133,Zip9,Y,AABB,,53033,S,Standard,C016,9,,4,D,Pacific,-8,Y,N,,,,,N,Y,,3426,15th,,S,Ave,,,,,,,,98144,6608,26,6,Seattle WA 98144-6608,9.81447E+11
3261 15TH AVE S,Seattle,WA,98144,,5961,Match-Mailable,,3261 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3261,15th,,S,Ave,,,,,,,,98144,6316,61,1,Seattle WA 98144-6316,9.81446E+11
1412 S HINDS ST,Seattle,WA,98144,,5962,Match-Mailable,,1412 S Hinds St,,Seattle,WA,98144-6620,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5739,-122.3142,Zip9,Y,AABB,,53033,S,Standard,C015,9,,154,D,Pacific,-8,Y,N,,,,,N,Y,,1412,Hinds,S,,St,,,,,,,,98144,6620,12,7,Seattle WA 98144-6620,9.81447E+11
3208 15TH AVE S,Seattle,WA,98144,,5963,Match-Mailable,,3208 15th Ave S,,Seattle,WA,98144-6317,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31329,Zip9,Y,AABB,,53033,S,Standard,C015,9,,107,A,Pacific,-8,Y,N,,,,,N,Y,,3208,15th,,S,Ave,,,,,,,,98144,6317,8,9,Seattle WA 98144-6317,9.81446E+11
3411 16TH AVE S,Seattle,WA,98144,,5964,Match-Mailable,,3411 16th Ave S,,Seattle,WA,98144-6611,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5723,-122.31258,Zip9,Y,AABB,,53033,S,Standard,C016,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,3411,16th,,S,Ave,,,,,,,,98144,6611,11,8,Seattle WA 98144-6611,9.81447E+11
3415 16TH AVE S,Seattle,WA,98144,,5965,Match-Mailable,,3415 16th Ave S,,Seattle,WA,98144-6611,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5723,-122.31258,Zip9,Y,AABB,,53033,S,Standard,C016,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,3415,16th,,S,Ave,,,,,,,,98144,6611,15,4,Seattle WA 98144-6611,9.81447E+11
3237 15TH AVE S,Seattle,WA,98144,,5966,Match-Mailable,,3237 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3237,15th,,S,Ave,,,,,,,,98144,6316,37,8,Seattle WA 98144-6316,9.81446E+11
3216 14TH AVE S,Seattle,WA,98144,,5967,Match-Mailable,,3216 14th Ave S,,Seattle,WA,98144-6315,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57447,-122.31484,Zip9,Y,AABB,,53033,S,Standard,C015,9,,151,A,Pacific,-8,Y,N,,,,,N,Y,,3216,14th,,S,Ave,,,,,,,,98144,6315,16,2,Seattle WA 98144-6315,9.81446E+11
3236 15TH AVE S,Seattle,WA,98144,,5968,Match-Mailable,,3236 15th Ave S,,Seattle,WA,98144-6317,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31329,Zip9,Y,AABB,,53033,S,Standard,C015,9,,107,A,Pacific,-8,Y,N,,,,,N,Y,,3236,15th,,S,Ave,,,,,,,,98144,6317,36,8,Seattle WA 98144-6317,9.81446E+11
3412 15TH AVE S,Seattle,WA,98144,,5969,Match-Mailable,,3412 15th Ave S,,Seattle,WA,98144-6608,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.3133,Zip9,Y,AABB,,53033,S,Standard,C016,9,,4,D,Pacific,-8,Y,N,,,,,N,Y,,3412,15th,,S,Ave,,,,,,,,98144,6608,12,1,Seattle WA 98144-6608,9.81447E+11
3421 15TH AVE S,Seattle,WA,98144,,5970,Match-Mailable,,3421 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,N,Y,,3421,15th,,S,Ave,,,,,,,,98144,6607,21,2,Seattle WA 98144-6607,9.81447E+11
3228 14TH AVE S,Seattle,WA,98144,,5971,Match-Mailable,,3228 14th Ave S,,Seattle,WA,98144-6315,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57447,-122.31484,Zip9,Y,AABB,,53033,S,Standard,C015,9,,151,A,Pacific,-8,Y,N,,,,,N,Y,,3228,14th,,S,Ave,,,,,,,,98144,6315,28,9,Seattle WA 98144-6315,9.81446E+11
3219 16TH AVE S,Seattle,WA,98144,,5972,Match-Mailable,,3219 16th Ave S,,Seattle,WA,98144-6320,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57448,-122.3125,Zip9,Y,AABB,,53033,S,Standard,C016,9,,7,D,Pacific,-8,Y,N,,,,,N,Y,,3219,16th,,S,Ave,,,,,,,,98144,6320,19,3,Seattle WA 98144-6320,9.81446E+11
3305 16TH AVE S,Seattle,WA,98144,,5973,Match-Mailable,,3305 16th Ave S,,Seattle,WA,98144-6322,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57357,-122.31253,Zip9,Y,AABB,,53033,S,Standard,C016,9,,6,D,Pacific,-8,Y,N,,,,,N,Y,,3305,16th,,S,Ave,,,,,,,,98144,6322,5,6,Seattle WA 98144-6322,9.81446E+11
3402 15TH AVE S,Seattle,WA,98144,,5974,Match-Mailable,,3402 15th Ave S,,Seattle,WA,98144-6608,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.3133,Zip9,Y,AABB,,53033,S,Standard,C016,9,,4,D,Pacific,-8,Y,N,,,,,N,Y,,3402,15th,,S,Ave,,,,,,,,98144,6608,2,2,Seattle WA 98144-6608,9.81447E+11
3434 15TH AVE S,Seattle,WA,98144,,5975,Match-Mailable,,3434 15th Ave S,,Seattle,WA,98144-6608,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.3133,Zip9,Y,AABB,,53033,S,Standard,C016,9,,4,D,Pacific,-8,Y,N,,,,,N,Y,,3434,15th,,S,Ave,,,,,,,,98144,6608,34,7,Seattle WA 98144-6608,9.81447E+11
3435 16TH AVE S,Seattle,WA,98144,,5976,Match-Mailable,,3435 16th Ave S,,Seattle,WA,98144-6611,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5723,-122.31258,Zip9,Y,AABB,,53033,S,Standard,C016,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,3435,16th,,S,Ave,,,,,,,,98144,6611,35,2,Seattle WA 98144-6611,9.81447E+11
3247 15TH AVE S,Seattle,WA,98144,,5977,Match-Mailable,,3247 15th Ave S,,Seattle,WA,98144-6316,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57416,-122.31347,Zip9,Y,AABB,,53033,S,Standard,C015,9,,108,D,Pacific,-8,Y,N,,,,,N,Y,,3247,15th,,S,Ave,,,,,,,,98144,6316,47,7,Seattle WA 98144-6316,9.81446E+11
3211 16TH AVE S,Seattle,WA,98144,,5978,Match-Mailable,,3211 16th Ave S,,Seattle,WA,98144-6320,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57448,-122.3125,Zip9,Y,AABB,,53033,S,Standard,C016,9,,7,D,Pacific,-8,Y,N,,,,,N,Y,,3211,16th,,S,Ave,,,,,,,,98144,6320,11,1,Seattle WA 98144-6320,9.81446E+11
3409 15TH AVE S,Seattle,WA,98144,,5979,Match-Vacant,,3409 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,Y,Y,,3409,15th,,S,Ave,,,,,,,,98144,6607,9,6,Seattle WA 98144-6607,9.81447E+11
3429 15TH AVE S,Seattle,WA,98144,,5980,Match-Mailable,,3429 15th Ave S,,Seattle,WA,98144-6607,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.57291,-122.31348,Zip9,Y,AABB,,53033,S,Standard,C016,9,,2,A,Pacific,-8,Y,N,,,,,N,Y,,3429,15th,,S,Ave,,,,,,,,98144,6607,29,4,Seattle WA 98144-6607,9.81447E+11
111 27TH AVE S,Seattle,WA,98144,,5981,Match-Mailable,,111 27th Ave S,,Seattle,WA,98144-2405,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.60162,-122.29795,Zip9,Y,AABB,,53033,S,Standard,C031,9,,64,D,Pacific,-8,Y,N,,,,,N,Y,,111,27th,,S,Ave,,,,,,,,98144,2405,11,1,Seattle WA 98144-2405,9.81442E+11
2926 S CHARLESTOWN ST,Seattle,WA,98144,,5982,Match-Mailable,,2926 S Charlestown St,,Seattle,WA,98144-6821,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5697,-122.29445,Zip9,Y,AABB,,53033,S,Standard,C036,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,2926,Charlestown,S,,St,,,,,,,,98144,6821,26,9,Seattle WA 98144-6821,9.81447E+11
2928 S CHARLESTOWN ST,Seattle,WA,98144,,5983,Match-Mailable,,2928 S Charlestown St,,Seattle,WA,98144-6821,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5697,-122.29445,Zip9,Y,AABB,,53033,S,Standard,C036,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,2928,Charlestown,S,,St,,,,,,,,98144,6821,28,7,Seattle WA 98144-6821,9.81447E+11
111 26TH AVE S,Seattle,WA,98144,,5984,Match-Mailable,,111 26th Ave S,,Seattle,WA,98144-2328,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.60143,-122.29901,Zip9,Y,AABB,,53033,S,Standard,C031,9,,56,A,Pacific,-8,Y,N,,,,,N,Y,,111,26th,,S,Ave,,,,,,,,98144,2328,11,7,Seattle WA 98144-2328,9.81442E+11
3000 S CHARLESTOWN ST,Seattle,WA,98144,,5985,Match-Mailable,,3000 S Charlestown St,,Seattle,WA,98144-6829,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.56953,-122.29413,Zip9,Y,AABB,,53033,S,Standard,C036,9,,14,A,Pacific,-8,Y,N,,,,,N,Y,,3000,Charlestown,S,,St,,,,,,,,98144,6829,0,9,Seattle WA 98144-6829,9.81447E+11
2930 S CHARLESTOWN ST,Seattle,WA,98144,,5986,Match-Mailable,,2930 S Charlestown St,,Seattle,WA,98144-6821,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5697,-122.29445,Zip9,Y,AABB,,53033,S,Standard,C036,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,2930,Charlestown,S,,St,,,,,,,,98144,6821,30,4,Seattle WA 98144-6821,9.81447E+11
2932 S CHARLESTOWN ST,Seattle,WA,98144,,5987,Match-Mailable,,2932 S Charlestown St,,Seattle,WA,98144-6821,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.5697,-122.29445,Zip9,Y,AABB,,53033,S,Standard,C036,9,,13,D,Pacific,-8,Y,N,,,,,N,Y,,2932,Charlestown,S,,St,,,,,,,,98144,6821,32,2,Seattle WA 98144-6821,9.81447E+11
3006 S CHARLESTOWN ST,Seattle,WA,98144,,5988,Match-Mailable,,3006 S Charlestown St,,Seattle,WA,98144-6829,"Standardized, Matched street and city and state, Confirmed entire address",King,Residential,47.56953,-122.29413,Zip9,Y,AABB,,53033,S,Standard,C036,9,,14,A,Pacific,-8,Y,N,,,,,N,Y,,3006,Charlestown,S,,St,,,,,,,,98144,6829,6,3,Seattle WA 98144-6829,9.81447E+11
