Major,Minor,ComplexDescr,NbrBldgs,NbrStories,NbrUnits,AvgUnitSize,ProjectLocation,ProjectAppeal,PcntWithView,ConstrClass,BldgQuality,Condition,YrBuilt,EffYr,PcntComplete,Elevators,SectySystem,Fireplace,Laundry,Address
195469,0,LOW INCOME HOUSING,5,3,30,886,3,3,0,4,5,3,1997,1997,100,N,N, ,2,620 N 85TH ST 98103
371780,5,8 UNIT APT,1,1,8,710,0,0,0,4,5,4,1948,1990,100,N,N,N,1,1910 JAMES ST 98022
690880,0,DUPLEX CONVERTED TO 2 UNIT CONDO,1,2,2,1170,4,4,0,4,7,5,1900,1985,100,N,Y,Y,2,525 W PROSPECT ST 98119
289177,60,FOURPLEX,1,2,4,951,0,0,0,4,4,4,1984,1995,100,N,N,Y,2,3102 I ST NE 98002
744300,685,5 UNIT APT,1,2,5,685,2,3,40,4,4,2,1959,1976,100,N,Y,Y,1,661 W NICKERSON ST 98119
25138,0,Flats,2,4,13,754,3,3,0,4,5,4,1968,1981,100,Y,Y,Y,1,601 14TH AVE E 98112
339420,0,86 UNIT CONDOMINIUM,13,2,86,1072,3,3,36,4,4,4,1979,1979,100,N,N, ,2,1810 MAPLE LN S 98030
600300,1560,FOURPLEX,1,1,4,666,3,3,0,4,4,3,1953,1979,100,N,N,N,0,1831 14TH AVE 98122
785360,115,APTS 16 UNIT,2,2,16,876,3,3,0,4,4,3,1976,1992,100,N,N,N,2,1813 S 308TH CT 98003
232006,9025,SENIOR CITIZEN CTR,2,1,28,859,3,3,0,4,4,4,1989,1998,100,N,N,N,2,1600 GARFIELD ST 98022
132980,0,36 UNIT CONDO,8,2,36,1688,4,4,0,4,5,3,1991,1991,100,N,Y,Y,2,15929 67TH LN NE 98028
202305,9118,Heritage Hill Apts,1,3,100,889,4,3,30,4,6,2,1981,1992,100,Y,Y,Y,2,1300 S PUGET DR 98055
219380,0, ,1,3,12,763,3,3,0,4,4,3,1985,1985,100,N,Y,Y,2,1836 25TH AVE E 98122
4300,216,COTTAGE WOODS II,3,3,36,905,3,3,0,4,5,4,1989,2001,100,N,N,Y,2,4025 SOUTHCENTER BLVD 98188
132203,10,FOURPLEX 260 Units,65,2,260,787,3,4,0,4,5,3,1979,1996,100,N,N,Y,2,101 S 337TH LN 98003
246740,235,APT & STORE,1,3,11,716,3,3,0,4,4,3,1911,1975,100,N,Y,N,1,502 MINOR AVE N 98109
378277,0,6 UNIT CONDO,1,3,6,862,3,3,0,4,4,3,1996,1996,100,Y,Y,Y,2,1707 NW 59TH ST 98107
7800,35,12 UNIT APT,1,4,12,864,0,0,100,4,4,3,1968,1985,100,N,Y,Y,1,3853 BEACH DR SW 98116
397170,1215,FOURPLEX,1,2,5,804,3,3,0,4,4,3,1973,1986,100,N,N,Y,1,19623 15TH AVE NE 98155
276770,2735, ,1,2,23,487,3,3,0,3,4,5,1901,1993,100,N,Y,N,1,5403 BALLARD AVE NW 98107
521750,0, ,1,4,30,773,3,4,0,4,6,3,1998,1998,100,Y,Y, ,2,8520 EVANSTON AVE N 98103
292604,9101,4 PLEX,1,2,4,783,3,3,0,4,4,3,1967,2011,0,N,N,Y,2,11309 CORLISS AVE N 98133
952810,1345,48 UNIT APT BLDG,1,4,48,808,3,3,0,4,4,4,1986,1996,100,Y,Y,N,1,7415 5TH AVE NE 98115
952110,1405,MULTIPLE RESIDENCE,1,2,6,627,3,3,0,4,4,3,1964,1983,100,N,N,Y,1,4911 WOODLAND PARK AVE N 98103
609415,0,8 UNIT CONDO,1,2,8,671,4,3,0,4,5,4,1985,1985,100,N,Y, ,2,1905 42ND AVE E 98112
292305,9080,APARTMENT,1,2,8,738,3,3,0,4,4,3,1970,1985,100,N,N,N,1,16935 116TH AVE SE 98058
79400,0,Condo Conversion,1,3,24,601,3,3,0,4,4,4,1977,2003,100,Y,N,N,1,101 SW 119TH ST 98146
919530,0,44 UNIT CONDOMINIUM,1,4,44,692,3,4,0,4,5,3,1987,1987,100,Y,Y,N,2,411 N 90TH ST 98103
795030,1645, ,1,1,1,1140,2,2,0,4,3,2,1948,1958,0,N,N,N,0,4200 RAINIER AVE S 98118
935290,15,SPIKES APT,1,2,5,733,0,0,0,4,4,3,1958,1979,100,N,N,N,0,9209 16TH AVE SW 98106
380800,165,MOUNTAIN VIEW APARTMENTS,1,2,6,750,3,3,100,4,4,3,1976,1987,100,N,N,N,1,110 W 4TH ST 98045
802860,0,Flats,1,3,10,751,3,3,0,4,5,3,1989,2005,100,N,Y,N,2,8812 STONE AVE N 98103
70460,0,42 Unit Condo,1,4,42,629,3,3,19,4,5,4,1989,2000,100,Y,Y,Y,2,231 BELMONT AVE E 98102
197220,5585,APARTMENT,1,2,5,674,3,3,20,4,4,2,1956,1970,100,N,N,N,1,110 W FLORENTIA ST 98119
62506,9107,THE COLONY @ BEAR CREEK,24,2,238,874,3,3,0,4,4,4,1990,1995,100,N,N,Y,2,18100 NE 95TH ST 98052
150870,0,Flats,4,3,32,920,3,3,0,4,5,4,1970,2000,100,N,N,N,1,15139 NE 8TH ST
605340,290,TOWNE COURT APT,1,1,8,539,0,0,0,4,5,3,1958,1984,100,N,N,N,1,521 B ST NE 98002
102405,9090,CHALET APTS,3,2,18,853,3,3,0,4,4,3,1964,1983,100,N,N,N,1,2627 148TH AVE SE 98007
277160,3445,LYNN VIEW APT,1,3,7,626,3,3,57,4,4,4,1970,1991,100,N,Y,N,1,2315 W LYNN ST 98199
132202,390,PANTHER LAKE 4 PLEX MODEL 1B2B,1,2,4,678,3,4,0,4,5,4,1979,1996,100,N,N,Y,2,34002 1ST PL S 98003
357980,515,4-PLEX,1,2,4,1188,3,3,0,4,5,3,1966,1988,100,N,N,Y,0,7353 NE 141ST ST 98034
604640,1021,5 UNIT APT,1,2,5,626,0,0,0,4,4,2,1959,1976,100,N,N,N,1,916 N 85TH ST 98103
133680,30,6 - UNIT APTS,1,2,6,906,3,3,0,4,4,3,1968,1985,100,N,N,N,1,1006 15TH AVE E 98112
519660,0,Townhouses,14,2,54,2166,3,3,0,4,6,4,1989,2000,100,N,N,Y,2,7250 NE OLD REDMOND RD 98052
70550,0,FLATS,1,3,26,954,4,4,0,4,6,4,1930,1987,100,N,Y,Y,1,721 BOYLSTON AVE E 98102
688990,5,MARGUERITE MANOR,1,3,11,738,3,3,0,4,4,3,1963,1982,100,N,N,Y,1,565 LEE ST 98109
282104,9116,EVERGREEN VALE,33,2,132,1104,4,4,0,4,5,4,1988,2000,100,N,N,Y,2,35929 21ST PL S 98003
47200,375,DUPLEX & OFFICE,1,2,2,848,3,3,0,4,3,4,1922,1970,100,N,N,N,1,7501 32ND AVE NW 98117
860312,0,Flats,5,3,46,778,3,3,0,4,5,3,1987,2001,100,N,N,Y,2,11058 NE 33RD PL 98004
723460,1270,PONDEROSA APTS,1,3,23,537,3,3,26,4,4,4,1969,1992,100,N,N,N,1,1600 18TH AVE 98122
377981,0,COMMERCIAL CONDOMINIUM,1,2,2,0,3,3,0,2,6,0,1990,1990,100,N,N, ,0,4746 44TH AVE SW 98116
29365,0,FLATS,1,4,12,904,3,3,0,4,4,3,1994,1994,100,Y,Y,Y,2,2117 N 107TH ST 98133
49200,80,4 PLEX,1,2,4,742,0,0,0,4,4,3,1988,1992,100,N,N,N,2,210 A ST NW 98002
722850,1100,4-Plex,1,2,4,1176,3,3,0,4,4,3,1918,1976,100,N,N,N,1,1468 21ST AVE 98122
535720,60,FOURPLEX,1,2,4,890,3,3,100,4,4,4,1969,1990,100,N,N,N,1,10607 DES MOINES MEMORIAL DR S 98168
717480,610,FOURPLEX,1,2,4,593,0,0,0,4,4,3,1956,1971,100,N,N,N,1,5040 22ND AVE NE 98105
276960,2085,9 UNIT APT,1,1,9,639,3,3,0,4,4,3,1953,1979,100,N,N,N,1,6211 5TH AVE NW 98107
942553,0,62 unit condo,9,2,62,1271,3,3,0,4,4,3,1999,1999,100,N,Y,Y,2,1800 NE 40TH ST 98056
620960,0,18-UNIT CONDOMINIUM USED AS APTS.,1,4,18,747,3,3,100,4,6,3,1978,1991,100,Y,Y, ,2,3023 14TH AVE W 98119
952810,3900,10 UNIT APT,1,2,11,422,2,3,0,4,4,4,1950,1987,100,N,N,N,1,6537 OSWEGO PL NE 98115
423540,555,6 UNIT APT,1,2,6,569,3,3,0,4,4,3,1959,1981,100,N,N,Y,1,4301 34TH AVE W 98199
387636,70,KINGSCOURT APTS BLDG 7,1,2,4,1232,3,4,0,4,5,4,1976,1995,100,N,N,Y,2,14301 123RD AVE NE 98034
149830,3190,CENTER PARK APTS,2,7,150,630,3,4,0,3,5,3,1969,1989,100,Y,Y,N,1,2100 25TH AVE S 98144
446840,185,SEATTLE HOUSING AUTH,1,3,6,821,3,3,0,4,4,3,1983,1990,100,N,N,N,2,11208 MERIDIAN AVE N 98133
600300,2010,HALMAR APTS,1,3,33,499,3,2,25,4,3,3,1908,1970,100,N,Y,N,1,103 13TH AVE E 98102
333990,390,Valentia Apts,1,2,12,481,0,0,0,4,4,4,1965,1995,100,N,N,N,1,812 10TH ST NE 98002
149830,661,4-PLEX,1,2,4,901,3,3,50,4,5,4,1951,1988,100,N,N,N,0,2005 13TH AVE S 98144
276770,4685,5 UNIT APT,1,3,5,900,3,3,0,4,4,3,1966,1984,100,N,N,N,1,1426 NW 60TH ST 98107
630340,205,4-PLEX,1,2,4,784,3,3,0,4,4,3,1977,1987,100,N,N,N,1,10409 17TH AVE SW 98146
982870,2645,APTS,1,2,4,698,3,2,50,4,3,3,1910,1968,100,N,N,N,1,1810 24TH AVE 98122
82600,180,SEATTLE HOUSING AUTHOR,3,2,9,1030,0,0,55,4,4,3,1985,1991,100,N,N,N,2,6322 42ND AVE SW 98136
639100,0,19 UNIT CONDOMINIUM,1,9,19,2337,5,5,0,2,7,4,1974,1994,100,Y,Y,Y,2,111 W HIGHLAND DR 98119
132201,10,PLAN A,1,2,4,696,3,4,0,4,5,4,1977,1995,100,N,N,Y,2,183 S 340TH ST 98003
111705,0,"Flats, Townhouses",1,6,141,810,3,3,0,3,6,3,2007,2007,100,Y,Y,N,2,530 BROADWAY E
322470,0,60 Unit Condo,60,2,60,2030,3,3,0,4,6,3,2002,2002,100,N,N,Y,2,22600 41ST PL S 98032
197670,260,,1,1,110,625,4,4,40,2,4,4,1926,1980,100,Y,Y, ,1,720 SENECA ST 98101
276770,1610,6 UNIT APT,1,3,6,751,3,3,0,4,4,3,1967,1984,100,N,N,N,1,1525 NW 52ND ST 98107
282605,9200,TOTEM FIRS,1,2,4,832,4,3,0,4,5,3,1979,1991,100,N,N,Y,2,12606 NE 118TH ST 98034
200660,555,WATERLAND HOUSE,1,2,6,747,4,4,0,4,5,4,1989,2001,100,N,Y,N,2,22516 6TH AVE S 98198
600350,680,APT,1,3,24,442,3,3,25,4,4,4,1906,1979,100,N,N,N,1,1717 12TH AVE 98122
272420,1430,4-PLEX,1,2,4,744,2,3,0,4,5,3,1978,1991,100,N,N,N,1,21629 30TH AVE S 98198
189940,85,FOUR PLEX,1,2,4,879,3,3,0,4,4,3,1987,1992,100,N,N,Y,2,1033 SW 148TH ST 98166
295490,355,4-PLEX,1,2,4,910,0,0,0,4,4,3,1966,1984,100,N,N,Y,0,6523 S 153RD ST 98188
69500,180, ,1,6,73,376,0,0,70,4,4,3,2002,2002,100,Y,Y,N,1,3101 1ST AVE 98121
545330,100,SURREY DOWNS APTS,13,2,122,752,3,4,0,4,5,4,1986,1999,100,N,N,Y,1,13055 SE 26TH ST 98005
814140,0,178 UNIT CONDOMINIUM,29,2,178,1061,3,4,0,4,4,5,1980,1980,100,N,Y,Y,2,15100 SUNWOOD BLVD 98188
689990,0,OFFICE CONDOS,1,2,3,1185,3,3,0,4,4,0,1963,1963,100,N,N, ,0,1305 S 312TH ST 98003
337770,210,HILLTOP APTS,17,2,156,776,3,3,0,4,5,3,1985,1994,100,N,N,Y,2,500 MONROE AVE NE 98056
941240,225,,1,1,205,534,3,3,0,3,5,4,1967,1984,100,N,Y, ,1,7500 SEWARD PARK AVE S 98118
423290,1385,QUEEN ANNE APTS,1,2,15,470,2,4,0,4,4,4,1911,1981,100,N,N,N,1,1635 QUEEN ANNE AVE N 98109
313120,880,4-PLEX,1,2,4,615,3,3,0,4,4,3,1905,1974,100,N,N,N,1,4238 THACKERAY PL NE 98105
177310,1935,4-PLEX,1,1,4,520,0,0,0,4,3,3,1942,1975,100,N,N,N,0,5632 DELRIDGE WAY SW 98106
276760,4235,6 UNIT APT,1,2,6,879,3,3,0,4,4,3,1963,1982,100,N,N,Y,1,2025 NW 59TH ST 98107
815910,85,POGO JONO,1,2,4,663,0,0,0,4,2,3,1908,1970,100,N,N,N,0,715 S WILLOW ST 98108
786800,5,7-UNIT APT,2,2,8,692,3,3,0,4,4,3,1959,1981,100,N,N,N,1,6101 RAINIER AVE S 98118
132202,20,PANTHER LAKE FOURPLEX MODEL TH2F,1,2,4,976,3,4,0,4,5,3,1979,1996,100,N,N,Y,2,122 S 339TH CIR 98003
639680,0,FLATS & TOWNHOUSES,1,2,6,1146,2,4,0,4,7,4,2003,2003,100,N,Y,Y,0,1605 E PIKE ST 98122
733810,0,59 DETACHED TOWNHOMES,59,2,59,1437,4,3,0,4,5,3,1995,1996,100,N,N, ,2,23722 51ST CT S 98032
688250,25,FOURPLEX,1,2,4,812,3,3,0,4,4,3,1982,1989,100,N,N,N,2,9426 27TH AVE SW 98126
560395,0, 6 FLAT UNITS,1,3,6,1333,3,4,0,2,6,3,2002,2002,100,Y,Y,Y,2,719 2ND AVE W 98119
159210,0,28 FLAT UNITS,1,4,28,1178,3,3,0,4,5,4,1985,1990,100,Y,Y,Y,2,6910 CALIFORNIA AVE SW 98136
321075,0,48 Unit Condo,12,2,48,918,3,3,0,4,4,4,1980,1980,100,N,N,Y,2,1810 S 330TH ST 98003
338836,0,FLATS,1,8,80,1140,3,4,0,4,6,3,2007,2007,100,Y,Y,Y,2,1530 NW MARKET ST 98107
291620,30,THE GREENWOOD,1,2,14,570,3,3,0,4,4,3,1958,1980,100,N,N,N,1,12700 GREENWOOD AVE N 98133
278910,0,52 UNIT CONDOMINIUM,6,3,52,1020,3,3,0,4,4,4,1980,1980,100,N,N, ,2,703 136TH PL NE 98005
82505,9251,MOSS BAY SUNSET CLUB II,1,2,6,626,3,3,50,4,4,3,1959,1981,100,N,N,N,1,10226 NE 62ND ST 98033
872820,0,4 UNIT CONDO,1,2,4,908,2,3,0,4,4,3,1983,1990,100,N,N, ,2,2700 S HOLGATE ST 98144
788360,805,FOUR-PLEX,1,2,4,830,3,3,0,4,4,3,1979,1988,100,N,N,N,1,524 S CLOVERDALE ST 98108
810860,620,GRAND TERRACE APTS,2,3,25,922,0,0,0,4,6,3,1989,1996,100,N,N,Y,2,15830 39TH PL S 98188
872693,0,Flats & T/H,1,3,4,1017,3,3,0,4,5,3,1983,2001,100,N,Y,Y,2,2423 NW 58TH ST 98107
388690,1905,BRENTWOOD APTS,1,3,6,1076,3,4,67,4,4,4,1978,1997,100,N,N,Y,2,11520 NE 87TH ST 98033
769540,0,34 RES UNITS + 2 COM'L UNITS,1,4,36,651,3,3,0,4,5,3,1999,1999,100,Y,Y,N,2,621 5TH AVE N 98109
389230,0,19 UNIT CONDO,2,2,19,640,3,3,0,4,4,4,1978,1978,100,N,N, ,2,6726 112TH AVE NE 98033
712730,116,4 PLEX,1,2,4,594,0,0,0,4,4,2,1908,1969,100,N,N,N,1,805 GRIFFIN AVE 98022
232403,9001,,2,5,215,1012,3,3,0,3,4,5,1934,1980,100,Y,Y, ,1,4831 35TH AVE SW 98126
785360,130,Brookhaven,4,2,54,783,3,4,0,4,6,4,1992,2002,75,N,N,Y,2,30823 18TH AVE S 98003
197820,440,STOCKBRIDGE APT,1,6,76,570,2,3,15,3,5,4,1925,1988,100,Y,Y,N,1,1330 BOREN AVE 98101
872400,0,12 Unit Condo,1,3,12,953,3,3,0,4,5,3,2001,2001,100,Y,Y, ,0,2035 EASTLAKE AVE E 98102
423290,1105,8 UNIT APT & CLINIC,2,2,8,528,2,3,0,3,4,3,1956,1979,100,N,N,N,1,10 BLAINE ST 98109
447800,30,JULIE ANNE APT'S,1,2,9,933,3,3,0,4,5,4,1962,1994,100,N,N,N,1,2317 N 134TH ST 98133
204450,360,,2,4,121,508,3,3,0,4,4,3,1962,1985,100,Y,Y, ,1,11501 15TH AVE NE 98125
342304,9007,SHANNON SOUTH APT,10,2,128,809,3,3,0,4,5,3,1968,1989,100,N,N,N,1,3508 S 180TH ST 98188
290220,805,8-UNIT APT,1,4,8,932,3,3,25,4,5,3,1967,1981,100,N,N,N,1,2362 FRANKLIN AVE E 98102
684770,355,MARTHA LEE APTS,1,3,24,648,3,4,0,4,4,3,1930,1977,100,N,N,N,1,427 BELLEVUE AVE E 98102
860226,0,RES CONDO/PKG BSMT,2,3,4,1535,3,3,0,4,4,3,1992,1992,100,N,N,N,2,3813 FREMONT AVE N 98103
132202,360,PANTHER LAKE 6 PLEX MODEL 2AA +BSMT,1,2,6,900,3,4,0,4,5,4,1979,1996,100,N,N,Y,2,34007 1ST CIR S 98003
545780,1855,HIGHLAND VIEW APT,1,4,11,1074,3,3,80,4,4,3,1975,1987,100,N,Y,N,1,501 HIGHLAND DR 98109
59070,0,178 unit condo,31,2,178,1290,3,3,0,4,5,3,1998,1998,100,N,N,Y,2,23400 LAKESIDE BLVD E 98032
212370,10,EDEN ROC APTS,1,2,11,749,3,3,0,4,6,4,1961,1986,100,N,N,N,1,8401 RAINIER PL S 98118
524780,335, ,1,7,21,804,3,3,0,3,5,4,1905,1982,0,Y,Y,N,1,316 1ST AVE S 98104
314860,105,ROYGATE APTS,1,4,15,621,3,4,20,3,4,3,1926,1977,100,N,N,N,1,705 E THOMAS ST 98102
204120,0,23 Unit Apt Conversion,1,4,23,1054,4,3,0,4,4,5,1975,1994,100,Y,Y,N,2,4444 44TH AVE SW 98116
149530,325,apartment bldg,1,4,14,1189,3,3,30,4,4,3,2007,2007,100,Y, , ,2,4739 44TH AVE SW
894250,0,8 UNIT CONDOMINIUM,1,4,8,1318,4,3,0,4,6,4,1974,1980,100,Y,Y,Y,2,5701 SEAVIEW AVE NW 98107
162405,9242, ,2,2,14,890,3,3,0,4,5,3,1998,1998,100, , , ,0,12839 SE 40TH PL 98006
92205,9118,4 PLEX,1,1,4,890,0,0,0,4,5,3,1967,1993,100,N,N,N,2,11645 SE 208TH ST 98031
866270,0,6-UNIT CONDO,2,2,7,848,4,3,0,4,4,4,1962,1966,100,N,N,N,1,6714 LAKE WASHINGTON BLVD NE 98033
880960,0,6 unit condo,3,2,6,1625,3,3,0,4,4,3,1985,1985,100,N,N, ,2,4104 NE 6TH PL 98059
857910,0,FLATS,1,3,14,992,4,4,0,4,6,4,1928,1987,100,N,Y,N,1,1014 E ROY ST 98102
504500,0,Flats & Townhouses,2,5,105,872,3,3,0,4,5,3,1979,2001,100,N,N,Y,2,7307 SAND POINT WAY NE 98115
956780,130,4-PLEX,1,2,4,990,0,0,0,4,4,4,1958,1986,100,N,N,Y,2,10325 NE 187TH ST 98011
687150,0,9 UNIT CONDOMINIUM,1,3,9,1310,5,3,100,4,4,4,1983,1983,100,Y,Y,Y,2,22609 6TH AVE S 98198
639107,0,2 SFR style units,2,1,2,1673,3,3,0,4,4,3,2002,2002,100,N,N,Y,2,15220 12TH AVE NE 98155
214124,0,16 Unit Condo,8,2,16,1916,3,3,0,4,5,3,1989,1989,100,N,Y, ,2,9210 S 240TH PL 98030
343850,1300,LONGFELLOW CREEK,7,3,83,770,3,3,0,4,4,3,1993,1994,100,N,Y,N,2,5915 DELRIDGE WAY SW 98106
607400,0,3 FLATS+1 TH,2,3,4,1061,4,3,0,4,5,4,1991,1991,100,N,Y,Y,2,1933 42ND AVE E 98112
269680,0,6 UNIT CONDO,5,2,6,2072,4,4,0,4,6,4,1993,1993,100,N,N, ,2,2550 6TH AVE W 98119
117500,1045,LOCK VISTA APTS,5,3,192,577,3,3,0,4,4,3,1949,1979,100,Y,Y,N,1,3005 NW MARKET ST 98107
330070,1090,APARTMENTS - 5,1,1,5,729,2,3,0,4,4,3,1956,1979,100,N,N,N,1,1602 NW 85TH ST 98117
881640,510,14 UNIT APT BLDG,3,3,14,699,0,0,0,4,5,4,1977,1995,100,N,N,N,1,5255 15TH AVE NE 98105
341660,400,5 UNIT APART,1,3,5,761,3,3,20,4,3,2,1917,1968,100,N,N,N,1,117 32ND AVE S 98144
864423,0,20 UNIT CONDO,2,3,20,857,3,3,0,4,4,3,1980,1980,100,N,N,Y,2,14630 NE 35TH ST 98007
387770,0,17 FLAT UNITS,1,4,17,1243,3,3,0,4,4,4,1982,1995,100,Y,Y,Y,2,505 W ROY ST 98119
637300,45,SEA MIST,1,2,4,1030,0,0,0,4,4,3,1959,1981,100,N,N,Y,1,3018 63RD AVE SW 98116
397540,100,APARTMENT,1,2,6,825,3,3,0,4,4,4,1906,1979,100,N,N,N,1,4026 WOODLAND PARK AVE N 98103
559400,0,FLATS & TOWNHOUSES,1,4,14,1225,3,4,0,2,5,3,2003,2003,100,Y,Y,Y,2,2551 THORNDYKE AVE W 98199
880490,30,HOLLYWOOD COURT,1,3,25,608,3,3,24,4,4,4,1907,1989,100,N,N,N,1,1716 BOYLSTON AVE 98122
792269,0, 48 detached condominiums,48,3,48,2778,3,4,0,4,6,3,2014,2014,31,N,N,Y,2,
684820,100,MARWOOD APTS,1,3,29,619,3,4,10,4,4,3,1927,1977,100,N,Y,N,1,531 BELLEVUE AVE E 98102
82505,9068,WEST VIEW APTS,1,2,14,512,3,3,0,4,4,3,1969,1985,100,N,N,N,1,10835 NE 68TH ST 98033
234590,0,60 Unit Flat ,5,3,60,995,3,3,0,4,4,3,2004,2004,100,N,N,N,2,1696 25TH PL NE 98029
92304,9417,FAIRWAY ARMS APTS,2,1,11,652,3,3,0,4,5,3,1959,1985,100,N,N,N,1,11262 20TH AVE S 98168
132430,120,FREMONT FIVE APTS,1,1,5,653,2,3,0,4,4,3,1961,1982,100,N,N,N,1,110 NW 39TH ST 98107
322604,9298,LA ROMARR APT'S,1,4,28,711,3,3,21,4,5,3,1967,1988,100,N,N,N,1,10014 5TH AVE NE 98125
132606,9086,COUNTRY CROSSING,1,2,6,771,3,3,50,4,3,3,1890,1974,100,N,N,N,1,26525 NE CHERRY VALLEY RD 98019
524780,955, ,1,13,132,487,2,3,50,1,4,3,2007,2007,100,Y,Y,N,2,201 YESLER WAY
172305,9170,BRIGHTON RIDGE,11,3,264,758,3,3,0,4,5,3,1986,1994,100,N,N,Y,2,2307 NE 4TH ST 98056
429820,0,72 UNIT CONDO,6,3,72,842,3,3,0,4,4,3,1983,1983,100,N,N,Y,2,12720 NE 144TH ST 98034
754480,155,APT,2,2,5,638,2,3,0,4,4,2,1964,1976,100,N,N,N,1,2200 E TERRACE ST 98122
569500,15,6 UNIT APT,1,3,6,775,3,3,0,4,4,4,1909,1974,100,N,N,N,1,706 N 42ND ST 98103
92304,9101,4 PLEX,1,2,4,902,3,3,0,4,5,3,1980,1991,100,N,N,Y,1,11454 MILITARY RD S 98168
390010,1610, ,1,4,161,838,3,3,30,4,6,3,2000,2000,100,Y,Y, ,2,538 CENTRAL WAY 98033
614010,50,13 UNIT APARTMENT,1,3,13,702,3,3,20,4,5,3,1978,1991,100,Y,Y,Y,2,11702 GREENWOOD AVE N 98133
812125,0,26 Unit Residential Condominium,5,2,26,1031,3,3,0,4,4,3,1989,1990,100,N,N, ,2,451 S 328TH ST 98003
292604,9074,TOWN & COUNTRY APT'S,4,3,81,789,3,3,0,4,4,3,1963,1982,90,N,N,N,1,12340 ROOSEVELT WAY NE 98125
222304,9096,WILLOW CREEK TOWNHOUSES,2,4,15,1062,4,4,0,4,5,3,1980,1991,100,N,N,Y,1,4220 S 154TH ST 98188
159460,80,4-PLEX,1,1,4,598,3,2,0,4,2,3,1904,1970,100,N,N,N,0,2468 S COLLEGE ST 98144
683830,0,Townhouses,1,2,22,2284,4,4,0,4,6,4,1990,1990,100,N,N,Y,2,10100 NE 63RD ST 98033
172080,400,OLYMPIC VIEW APT,1,2,4,720,4,3,100,3,6,4,1952,1992,100,N,N,N,1,121 7TH AVE S 98033
751750,605,7 UNIT APT,1,3,8,1075,3,3,14,4,4,3,1962,1982,100,N,Y,N,1,4500 PALATINE AVE N 98103
302105,9382,4 PLEX,1,2,4,1005,0,0,0,4,4,4,1996,2001,100, ,N,Y,2,1014 37TH ST SE 98002
195970,1145,4 - PLEX,1,2,4,940,2,3,50,4,4,3,1919,1976,100,N,N,N,1,2717 BOYLSTON AVE E 98102
860590,80,4 PLEX,1,2,4,687,3,3,0,4,3,4,1916,1980,100,N,Y,N,1,4322 5TH AVE NW 98107
864412,0,Regency Woods Apts (Formerly Condos),16,3,101,960,3,3,35,4,4,4,1967,2000,100,N,N,N,2,1200 S 18TH ST 98055
919798,0,12 Unit Condo,1,2,12,873,3,3,0,4,4,3,2005,2005,100,N,N,N,2,10931 124TH AVE NE
362603,9360,VIEWLANDS APTS,1,2,10,720,3,3,0,4,4,3,1963,1982,100,N,N,N,1,110 NW 104TH ST 98133
505230,25,SHAMROCK APTS,1,2,10,730,0,0,10,4,4,3,1958,1980,100,N,N,N,1,3262 CALIFORNIA AVE SW 98116
859090,720,CHARLOTTE APARTMENTS,1,4,13,602,3,2,0,4,3,3,1982,1985,100,N,Y,N,1,1106 CHERRY ST 98104
122000,1220,JENNY MARIE,1,2,8,706,3,3,0,4,4,4,1978,1995,100,N,N,N,1,429 SW 155TH ST 98166
133780,930,APARTMENT,1,2,4,740,3,3,50,4,4,3,1958,1980,100,N,N,N,1,1505 E GALER ST 98112
52305,9076,188 unit apt,4,4,188,763,5,4,50,4,6,3,2001,2001,100,Y,Y,Y,2,1083 LAKE WASHINGTON BLVD N 98055
569500,70,6 UNIT APT,1,2,6,745,3,3,0,4,4,3,1959,1981,100,N,N,Y,1,4215 LINDEN AVE N 98103
780640,0,Townhouses,19,2,86,1294,4,4,0,4,5,3,1997,1997,100,N,N,Y,2,4100 248TH CT SE 98029
222790,100,APTS,1,3,8,913,3,3,0,4,4,3,1990,1993,100,N,Y,Y,2,945 N 199TH ST 98133
684820,705,THE BONNEVILLE APT,1,3,34,584,3,3,0,4,4,3,1957,1980,100,N,Y,Y,1,600 E DENNY WAY 98122
872560,440,UNION PLAZA,1,3,20,378,3,3,0,3,4,3,1962,1982,100,N,Y,N,1,400 E UNION ST 98122
927620,110,APT,1,3,8,700,0,0,0,4,4,3,1968,1985,100,N,Y,N,1,2611 44TH AVE SW 98116
881640,630,Mixed use retail and 15 apartments,1,5,15,938,0,0,30,4,4,3,1981,1989,100,Y,Y,N,1,5222 UNIVERSITY WAY NE 98105
104360,0,Mixed Use Condo,1,32,455,1267,4,4,50,1,7,3,2009,2009,100,Y,Y,Y,2,11111 NE 8TH ST
30050,0,16 Unit Condo,8,2,16,1522,2,4,0,4,5,3,2005,2005,100,N,Y,Y,2,1334 4TH ST SE 98002
46595,0,Condominium,1,3,9,862,3,3,22,4,5,3,1983,1984,100,N,Y,Y,2,717 NW 70TH ST 98117
952810,935,5 UNIT APT BLDG,1,2,4,1152,3,3,0,4,4,3,1977,1987,100,N,Y,N,1,7449 4TH AVE NE 98115
329551,0,13 Unit Condo,1,3,13,1120,4,3,0,4,6,5,1916,1990,100,Y,Y,N,2,1216 1ST AVE W 98119
661000,1050,4 UNIT MULTI-RES,1,2,4,515,3,3,50,4,3,3,1914,1971,100,N,N,N,1,4247 GREENWOOD AVE N 98103
149400,0,4 units condo 2 comm.,1,3,4,1634,3,4,0,4,6,5,1922,2000,100,N,Y,N,0,1831 12TH AVE E 98122
